,name,critic_score,critic_count,user_score,user_count
3150,Tomb Raider: Underworld,75.0,42.0,7.2,166.0
3151,Tomb Raider: Underworld,75.0,42.0,7.2,166.0
3152,Tomb Raider: Underworld,75.0,42.0,7.2,166.0
3153,Tomb Raider: Underworld,75.0,42.0,7.2,166.0
3154,Tomb Raider: Underworld,75.0,42.0,7.2,166.0
3157,LEGO Battles,65.0,29.0,8.9,51.0
3158,NBA Live 2001,86.0,10.0,8,6.0
3159,NBA Live 2001,86.0,10.0,8,6.0
3160,NBA Live 2001,86.0,10.0,8,6.0
3161,Saints Row IV,76.0,26.0,6.3,278.0
3162,Saints Row IV,76.0,26.0,6.3,278.0
3163,Saints Row IV,76.0,26.0,6.3,278.0
3164,Star Wars: The Force Unleashed,68.0,7.0,7.4,33.0
3165,Star Wars: The Force Unleashed,68.0,7.0,7.4,33.0
3166,Star Wars: The Force Unleashed,68.0,7.0,7.4,33.0
3167,Star Wars: The Force Unleashed,68.0,7.0,7.4,33.0
3168,Star Wars: The Force Unleashed,68.0,7.0,7.4,33.0
3169,Star Wars: The Force Unleashed,68.0,7.0,7.4,33.0
3175,SOCOM: U.S. Navy SEALs Confrontation,63.0,64.0,6.9,223.0
3179,Need for Speed: Most Wanted,83.0,54.0,8.5,134.0
3180,Need for Speed: Most Wanted,83.0,54.0,8.5,134.0
3181,Pokemon XD: Gale of Darkness,64.0,27.0,8.3,74.0
3182,Black,79.0,62.0,8.4,194.0
3183,Black,79.0,62.0,8.4,194.0
3184,Tom Clancy's Rainbow Six: Vegas,86.0,32.0,7.6,81.0
3185,LittleBigPlanet PS Vita,88.0,71.0,8.6,348.0
3186,Pokemon Super Mystery Dungeon,69.0,44.0,8.8,190.0
3187,RollerCoaster Tycoon 2,74.0,22.0,8.5,135.0
3189,Lara Croft Tomb Raider: The Angel of Darkness,52.0,37.0,6.2,106.0
3190,Lara Croft Tomb Raider: The Angel of Darkness,52.0,37.0,6.2,106.0
3191,Tom Clancy's Splinter Cell: Pandora Tomorrow,87.0,45.0,8.6,34.0
3193,Ratchet: Deadlocked,81.0,51.0,8.9,155.0
3194,Winter Sports: The Ultimate Challenge,52.0,15.0,6.8,4.0
3195,Baldur's Gate: Dark Alliance,87.0,29.0,8.3,90.0
3196,Baldur's Gate: Dark Alliance,87.0,29.0,8.3,90.0
3197,Baldur's Gate: Dark Alliance,87.0,29.0,8.3,90.0
3198,Baldur's Gate: Dark Alliance,87.0,29.0,8.3,90.0
3199,Oddworld: Abe's Oddysee,85.0,10.0,9,96.0
3200,Ridge Racer V,78.0,20.0,7.7,6.0
3201,WWE SmackDown vs. Raw 2009,78.0,9.0,6.9,34.0
3202,WWE SmackDown vs. Raw 2009,78.0,9.0,6.9,34.0
3203,WWE SmackDown vs. Raw 2009,78.0,9.0,6.9,34.0
3204,WWE SmackDown vs. Raw 2009,78.0,9.0,6.9,34.0
3205,WWE SmackDown vs. Raw 2009,78.0,9.0,6.9,34.0
3206,WWE SmackDown vs. Raw 2009,78.0,9.0,6.9,34.0
3213,Star Wars Episode III: Revenge of the Sith,61.0,44.0,8.1,54.0
3214,Star Wars Episode III: Revenge of the Sith,61.0,44.0,8.1,54.0
3215,Star Wars Episode III: Revenge of the Sith,61.0,44.0,8.1,54.0
3216,Star Wars Episode III: Revenge of the Sith,61.0,44.0,8.1,54.0
3219,FIFA Street,76.0,36.0,6.4,66.0
3220,FIFA Street,76.0,36.0,6.4,66.0
3221,FIFA Street,76.0,36.0,6.4,66.0
3222,FIFA Street,76.0,36.0,6.4,66.0
3224,Madden NFL 17,83.0,30.0,5.9,39.0
3225,Madden NFL 17,83.0,30.0,5.9,39.0
3226,Ninja Gaiden,91.0,89.0,8.8,152.0
3228,Crash Bandicoot: The Wrath of Cortex,70.0,16.0,8.1,19.0
3229,Crash Bandicoot: The Wrath of Cortex,70.0,16.0,8.1,19.0
3230,Crash Bandicoot: The Wrath of Cortex,70.0,16.0,8.1,19.0
3232,Assassin's Creed: Bloodlines,63.0,38.0,7.2,69.0
3235,LEGO The Lord of the Rings,80.0,49.0,8.5,73.0
3236,LEGO The Lord of the Rings,80.0,49.0,8.5,73.0
3237,LEGO The Lord of the Rings,80.0,49.0,8.5,73.0
3243,Hyrule Warriors,76.0,81.0,8.3,662.0
3245,Donkey Kong Country 2,80.0,22.0,9.1,37.0
3246,Guitar Hero: Aerosmith,70.0,59.0,6.7,48.0
3247,Guitar Hero: Aerosmith,70.0,59.0,6.7,48.0
3248,Guitar Hero: Aerosmith,70.0,59.0,6.7,48.0
3249,Guitar Hero: Aerosmith,70.0,59.0,6.7,48.0
3251,Need for Speed Carbon,75.0,31.0,7.3,42.0
3252,Need for Speed Carbon,75.0,31.0,7.3,42.0
3253,Need for Speed Carbon,75.0,31.0,7.3,42.0
3254,Need for Speed Carbon,75.0,31.0,7.3,42.0
3255,Need for Speed Carbon,75.0,31.0,7.3,42.0
3256,Need for Speed Carbon,75.0,31.0,7.3,42.0
3258,2010 FIFA World Cup South Africa,82.0,56.0,7.8,57.0
3259,2010 FIFA World Cup South Africa,82.0,56.0,7.8,57.0
3260,2010 FIFA World Cup South Africa,82.0,56.0,7.8,57.0
3261,2010 FIFA World Cup South Africa,82.0,56.0,7.8,57.0
3262,Tales of Xillia,78.0,65.0,8.2,468.0
3263,Diddy Kong Racing DS,63.0,39.0,7.5,27.0
3264,Mario Power Tennis,80.0,43.0,8.5,48.0
3272,Golden Sun: The Lost Age,86.0,29.0,9.5,150.0
3274,Max Payne,89.0,24.0,8.3,61.0
3275,Max Payne,89.0,24.0,8.3,61.0
3276,Max Payne,89.0,24.0,8.3,61.0
3277,Max Payne,89.0,24.0,8.3,61.0
3279,NBA 2K2,89.0,19.0,7.8,16.0
3280,NBA 2K2,89.0,19.0,7.8,16.0
3281,NBA 2K2,89.0,19.0,7.8,16.0
3282,NBA 2K2,89.0,19.0,7.8,16.0
3287,Cars,71.0,30.0,8.4,12.0
3288,Cars,71.0,30.0,8.4,12.0
3289,Cars,71.0,30.0,8.4,12.0
3290,Cars,71.0,30.0,8.4,12.0
3291,Cars,71.0,30.0,8.4,12.0
3292,Cars,71.0,30.0,8.4,12.0
3293,Cars,71.0,30.0,8.4,12.0
3294,Cars,71.0,30.0,8.4,12.0
3295,Cars,71.0,30.0,8.4,12.0
3296,Fuzion Frenzy,70.0,28.0,6.9,16.0
3297,Call of Duty: Finest Hour,73.0,55.0,7.8,22.0
3298,Call of Duty: Finest Hour,73.0,55.0,7.8,22.0
3299,Call of Duty: Finest Hour,73.0,55.0,7.8,22.0
3300,Final Fantasy IV,85.0,52.0,7.7,164.0
3301,Star Wars: Battlefront II,69.0,22.0,8.5,111.0
3302,Star Wars: Battlefront II,69.0,22.0,8.5,111.0
3303,Super Street Fighter IV: 3D Edition,85.0,69.0,8.1,206.0
3304,Sly Cooper and the Thievius Raccoonus,86.0,41.0,8.6,184.0
3305,WWE 2K16,73.0,47.0,7.4,237.0
3306,WWE 2K16,73.0,47.0,7.4,237.0
3308,Dino Crisis 2,86.0,13.0,9,91.0
3311,Need for Speed Underground,83.0,24.0,9,45.0
3312,Need for Speed Underground,83.0,24.0,9,45.0
3313,Need for Speed Underground,83.0,24.0,9,45.0
3314,Need for Speed Underground,83.0,24.0,9,45.0
3315,Naruto Shippuden: Ultimate Ninja Storm 2,76.0,34.0,8.3,130.0
3316,Naruto Shippuden: Ultimate Ninja Storm 2,76.0,34.0,8.3,130.0
3317,Medal of Honor: Airborne,75.0,16.0,7.6,39.0
3318,Medal of Honor: Airborne,75.0,16.0,7.6,39.0
3319,Medal of Honor: Airborne,75.0,16.0,7.6,39.0
3322,Bayonetta,87.0,54.0,7.7,355.0
3323,Bayonetta,87.0,54.0,7.7,355.0
3324,Bayonetta,87.0,54.0,7.7,355.0
3325,Bayonetta,87.0,54.0,7.7,355.0
3326,Bayonetta,87.0,54.0,7.7,355.0
3328,Boom Blox,85.0,61.0,8.6,105.0
3330,The Lord of the Rings: The Fellowship of the Ring,59.0,19.0,5.1,20.0
3331,The Lord of the Rings: The Fellowship of the Ring,59.0,19.0,5.1,20.0
3332,The Lord of the Rings: The Fellowship of the Ring,59.0,19.0,5.1,20.0
3333,The Lord of the Rings: The Fellowship of the Ring,59.0,19.0,5.1,20.0
3334,The Sims 2: Castaway,73.0,19.0,8.2,10.0
3335,The Sims 2: Castaway,73.0,19.0,8.2,10.0
3336,The Sims 2: Castaway,73.0,19.0,8.2,10.0
3338,ATV Offroad Fury 3,78.0,37.0,8.4,16.0
3339,F1 2011,82.0,36.0,7.1,55.0
3340,F1 2011,82.0,36.0,7.1,55.0
3341,F1 2011,82.0,36.0,7.1,55.0
3342,F1 2011,82.0,36.0,7.1,55.0
3343,F1 2011,82.0,36.0,7.1,55.0
3345,Pikmin 2,90.0,54.0,9.1,137.0
3351,Enter the Matrix,65.0,33.0,7.1,75.0
3352,Enter the Matrix,65.0,33.0,7.1,75.0
3353,Enter the Matrix,65.0,33.0,7.1,75.0
3354,Enter the Matrix,65.0,33.0,7.1,75.0
3355,Cars,70.0,17.0,7,4.0
3356,Cars,70.0,17.0,7,4.0
3357,Cars,70.0,17.0,7,4.0
3358,Cars,70.0,17.0,7,4.0
3359,Cars,70.0,17.0,7,4.0
3360,Cars,70.0,17.0,7,4.0
3361,Cars,70.0,17.0,7,4.0
3362,Cars,70.0,17.0,7,4.0
3363,Cars,70.0,17.0,7,4.0
3364,NHL 2002,92.0,22.0,8.5,26.0
3365,NHL 2002,92.0,22.0,8.5,26.0
3366,NHL 2002,92.0,22.0,8.5,26.0
3367,FIFA Soccer 11,68.0,6.0,5.4,9.0
3368,FIFA Soccer 11,68.0,6.0,5.4,9.0
3369,FIFA Soccer 11,68.0,6.0,5.4,9.0
3370,FIFA Soccer 11,68.0,6.0,5.4,9.0
3372,The Simpsons: Road Rage,55.0,14.0,6.8,9.0
3373,LEGO Batman 2: DC Super Heroes,81.0,28.0,7.5,81.0
3374,LEGO Batman 2: DC Super Heroes,81.0,28.0,7.5,81.0
3375,LEGO Batman 2: DC Super Heroes,81.0,28.0,7.5,81.0
3376,LEGO Batman 2: DC Super Heroes,81.0,28.0,7.5,81.0
3377,Captain Toad: Treasure Tracker,81.0,78.0,8.6,377.0
3378,Captain Toad: Treasure Tracker,81.0,78.0,8.6,377.0
3379,Captain Toad: Treasure Tracker,81.0,78.0,8.6,377.0
3381,Pro Evolution Soccer 2008,83.0,19.0,8.4,43.0
3382,Pro Evolution Soccer 2008,83.0,19.0,8.4,43.0
3383,Pro Evolution Soccer 2008,83.0,19.0,8.4,43.0
3384,Pro Evolution Soccer 2008,83.0,19.0,8.4,43.0
3385,Pro Evolution Soccer 2008,83.0,19.0,8.4,43.0
3386,Pro Evolution Soccer 2008,83.0,19.0,8.4,43.0
3387,Destiny: The Taken King,89.0,11.0,5.2,393.0
3388,Destiny: The Taken King,89.0,11.0,5.2,393.0
3400,Spider-Man: The Movie,76.0,14.0,7.3,11.0
3401,Spider-Man: The Movie,76.0,14.0,7.3,11.0
3402,Spider-Man: The Movie,76.0,14.0,7.3,11.0
3403,Spider-Man: The Movie,76.0,14.0,7.3,11.0
3405,Mario vs. Donkey Kong 2: March of the Minis,76.0,32.0,7.9,17.0
3406,Metal Gear Solid: Portable Ops,87.0,54.0,8.2,147.0
3415,Injustice: Gods Among Us,78.0,37.0,7.9,282.0
3416,Injustice: Gods Among Us,78.0,37.0,7.9,282.0
3420,Just Dance 4,77.0,23.0,7.7,36.0
3421,Just Dance 4,77.0,23.0,7.7,36.0
3422,Just Dance 4,77.0,23.0,7.7,36.0
3423,Tony Hawk's Pro Skater 2,95.0,16.0,7.5,22.0
3424,Tony Hawk's Pro Skater 2,95.0,16.0,7.5,22.0
3425,Tony Hawk's Pro Skater 2,95.0,16.0,7.5,22.0
3426,Tony Hawk's Pro Skater 2,95.0,16.0,7.5,22.0
3427,Tony Hawk's Pro Skater 2,95.0,16.0,7.5,22.0
3428,One Piece: Pirate Warriors,64.0,33.0,6.5,55.0
3431,Gun,77.0,43.0,8.7,70.0
3432,Gun,77.0,43.0,8.7,70.0
3433,Gun,77.0,43.0,8.7,70.0
3434,Gun,77.0,43.0,8.7,70.0
3435,Gun,77.0,43.0,8.7,70.0
3436,Ty the Tasmanian Tiger,70.0,14.0,8.8,60.0
3437,Ty the Tasmanian Tiger,70.0,14.0,8.8,60.0
3438,Ty the Tasmanian Tiger,70.0,14.0,8.8,60.0
3439,Resident Evil: Operation Raccoon City,52.0,36.0,4.9,222.0
3440,Resident Evil: Operation Raccoon City,52.0,36.0,4.9,222.0
3441,Resident Evil: Operation Raccoon City,52.0,36.0,4.9,222.0
3443,LEGO Indiana Jones: The Original Adventures,76.0,8.0,7.6,11.0
3444,LEGO Indiana Jones: The Original Adventures,76.0,8.0,7.6,11.0
3445,LEGO Indiana Jones: The Original Adventures,76.0,8.0,7.6,11.0
3446,LEGO Indiana Jones: The Original Adventures,76.0,8.0,7.6,11.0
3447,LEGO Indiana Jones: The Original Adventures,76.0,8.0,7.6,11.0
3448,LEGO Indiana Jones: The Original Adventures,76.0,8.0,7.6,11.0
3450,WWE '12,72.0,28.0,6.9,80.0
3451,WWE '12,72.0,28.0,6.9,80.0
3458,Grand Theft Auto V,96.0,57.0,7.9,3756.0
3459,Grand Theft Auto V,96.0,57.0,7.9,3756.0
3460,Grand Theft Auto V,96.0,57.0,7.9,3756.0
3461,Grand Theft Auto V,96.0,57.0,7.9,3756.0
3462,Grand Theft Auto V,96.0,57.0,7.9,3756.0
3463,Fallout: New Vegas,84.0,39.0,8.6,2754.0
3464,Fallout: New Vegas,84.0,39.0,8.6,2754.0
3465,Fallout: New Vegas,84.0,39.0,8.6,2754.0
3467,WWE SmackDown vs. Raw 2010,81.0,38.0,8.1,55.0
3468,WWE SmackDown vs. Raw 2010,81.0,38.0,8.1,55.0
3469,WWE SmackDown vs. Raw 2010,81.0,38.0,8.1,55.0
3470,WWE SmackDown vs. Raw 2010,81.0,38.0,8.1,55.0
3472,Medal of Honor: Rising Sun,65.0,23.0,5.8,28.0
3473,Army of Two,74.0,43.0,7.3,118.0
3474,Army of Two,74.0,43.0,7.3,118.0
3475,Spore,84.0,75.0,5.3,1711.0
3477,Mario vs. Donkey Kong,81.0,43.0,8,31.0
3478,LEGO Star Wars III: The Clone Wars,76.0,36.0,7.3,34.0
3479,LEGO Star Wars III: The Clone Wars,76.0,36.0,7.3,34.0
3480,LEGO Star Wars III: The Clone Wars,76.0,36.0,7.3,34.0
3481,LEGO Star Wars III: The Clone Wars,76.0,36.0,7.3,34.0
3482,LEGO Star Wars III: The Clone Wars,76.0,36.0,7.3,34.0
3483,LEGO Star Wars III: The Clone Wars,76.0,36.0,7.3,34.0
3484,Midnight Club 3: DUB Edition Remix,85.0,19.0,8.9,53.0
3485,Midnight Club 3: DUB Edition Remix,85.0,19.0,8.9,53.0
3486,Tom Clancy's Ghost Recon: Jungle Storm,70.0,31.0,6.3,24.0
3487,Bushido Blade,83.0,13.0,7.9,16.0
3488,Mirror's Edge,79.0,82.0,7.6,328.0
3489,Mirror's Edge,79.0,82.0,7.6,328.0
3490,Mirror's Edge,79.0,82.0,7.6,328.0
3491,Sonic the Hedgehog,43.0,17.0,4.1,176.0
3492,Sonic the Hedgehog,43.0,17.0,4.1,176.0
3493,NASCAR Thunder 2002,85.0,17.0,8.5,22.0
3494,NASCAR Thunder 2002,85.0,17.0,8.5,22.0
3495,NASCAR Thunder 2002,85.0,17.0,8.5,22.0
3502,FIFA 14,88.0,22.0,5.8,328.0
3503,FIFA 14,88.0,22.0,5.8,328.0
3504,FIFA 14,88.0,22.0,5.8,328.0
3505,FIFA 14,88.0,22.0,5.8,328.0
3506,Final Fantasy Tactics: The War of the Lions,88.0,41.0,8,238.0
3508,Sniper: Ghost Warrior,45.0,39.0,5.8,89.0
3509,Sniper: Ghost Warrior,45.0,39.0,5.8,89.0
3510,Sniper: Ghost Warrior,45.0,39.0,5.8,89.0
3511,Sonic Rush Adventure,78.0,32.0,8.2,66.0
3512,Worldwide Soccer Manager 2009,83.0,29.0,8.1,30.0
3513,Gauntlet: Dark Legacy,73.0,15.0,8.3,30.0
3514,Gauntlet: Dark Legacy,73.0,15.0,8.3,30.0
3515,Gauntlet: Dark Legacy,73.0,15.0,8.3,30.0
3516,Medal of Honor Heroes 2,69.0,20.0,7.3,30.0
3517,Medal of Honor Heroes 2,69.0,20.0,7.3,30.0
3518,Bad Boys: Miami Takedown,43.0,5.0,3.4,13.0
3519,Bad Boys: Miami Takedown,43.0,5.0,3.4,13.0
3523,Medal of Honor: Warfighter,53.0,43.0,5.4,437.0
3524,Medal of Honor: Warfighter,53.0,43.0,5.4,437.0
3525,Medal of Honor: Warfighter,53.0,43.0,5.4,437.0
3530,FIFA Soccer 10,83.0,9.0,7.9,14.0
3531,FIFA Soccer 10,83.0,9.0,7.9,14.0
3532,FIFA Soccer 10,83.0,9.0,7.9,14.0
3533,FIFA Soccer 10,83.0,9.0,7.9,14.0
3534,FIFA Soccer 10,83.0,9.0,7.9,14.0
3535,Donkey Konga,76.0,55.0,8.3,21.0
3536,Call of Duty 4: Modern Warfare,92.0,40.0,8.5,2360.0
3537,Call of Duty 4: Modern Warfare,92.0,40.0,8.5,2360.0
3538,Call of Duty 4: Modern Warfare,92.0,40.0,8.5,2360.0
3539,Call of Duty 4: Modern Warfare,92.0,40.0,8.5,2360.0
3541,Tak and the Power of Juju,68.0,28.0,9,28.0
3542,Tak and the Power of Juju,68.0,28.0,9,28.0
3543,Tak and the Power of Juju,68.0,28.0,9,28.0
3544,WWE 2K15,62.0,44.0,5.1,164.0
3548,Tenchu: Wrath of Heaven,79.0,33.0,8.4,38.0
3549,Shadow of the Colossus,91.0,77.0,9.1,933.0
3550,Shadow of the Colossus,91.0,77.0,9.1,933.0
3551,Brave Fencer Musashi,81.0,12.0,8.5,17.0
3552,Ninja Gaiden Sigma,88.0,46.0,7.5,155.0
3553,WWE 2K14,74.0,22.0,7.5,121.0
3554,WWE 2K14,74.0,22.0,7.5,121.0
3555,Pokemon Rumble Blast,56.0,36.0,7.1,50.0
3556,007: Quantum of Solace,65.0,42.0,6.6,47.0
3557,007: Quantum of Solace,65.0,42.0,6.6,47.0
3558,007: Quantum of Solace,65.0,42.0,6.6,47.0
3559,007: Quantum of Solace,65.0,42.0,6.6,47.0
3560,007: Quantum of Solace,65.0,42.0,6.6,47.0
3561,Dance Dance Revolution Extreme 2,76.0,27.0,9,21.0
3567,The Lord of the Rings: The Return of the King,84.0,31.0,9.1,31.0
3568,The Lord of the Rings: The Return of the King,84.0,31.0,9.1,31.0
3569,The Lord of the Rings: The Return of the King,84.0,31.0,9.1,31.0
3570,The Lord of the Rings: The Return of the King,84.0,31.0,9.1,31.0
3571,The Lord of the Rings: The Return of the King,84.0,31.0,9.1,31.0
3573,Hot Shots Golf: Out of Bounds,81.0,66.0,8.8,32.0
3577,Sunset Overdrive,81.0,89.0,7.7,1137.0
3578,Mobile Suit Gundam: Federation vs. Zeon,73.0,15.0,8.8,32.0
3583,Naruto Shippuden: Ultimate Ninja Storm 4,79.0,60.0,8.2,201.0
3584,Naruto Shippuden: Ultimate Ninja Storm 4,79.0,60.0,8.2,201.0
3585,MechAssault,87.0,32.0,8,47.0
3588,Cars,50.0,8.0,4.7,6.0
3589,Cars,50.0,8.0,4.7,6.0
3590,Cars,50.0,8.0,4.7,6.0
3591,Cars,50.0,8.0,4.7,6.0
3592,Cars,50.0,8.0,4.7,6.0
3593,Cars,50.0,8.0,4.7,6.0
3594,Cars,50.0,8.0,4.7,6.0
3595,Cars,50.0,8.0,4.7,6.0
3596,Cars,50.0,8.0,4.7,6.0
3597,Watch Dogs 2,83.0,88.0,7.8,621.0
3598,Watch Dogs 2,83.0,88.0,7.8,621.0
3599,Watch Dogs 2,83.0,88.0,7.8,621.0
3600,LEGO Star Wars III: The Clone Wars,67.0,25.0,6.1,31.0
3601,LEGO Star Wars III: The Clone Wars,67.0,25.0,6.1,31.0
3602,LEGO Star Wars III: The Clone Wars,67.0,25.0,6.1,31.0
3603,LEGO Star Wars III: The Clone Wars,67.0,25.0,6.1,31.0
3604,LEGO Star Wars III: The Clone Wars,67.0,25.0,6.1,31.0
3605,LEGO Star Wars III: The Clone Wars,67.0,25.0,6.1,31.0
3606,Tom Clancy's Rainbow Six 3: Black Arrow,84.0,55.0,8.6,14.0
3608,Mirror's Edge,79.0,66.0,7.8,362.0
3609,Mirror's Edge,79.0,66.0,7.8,362.0
3610,Mirror's Edge,79.0,66.0,7.8,362.0
3611,Guitar Hero 5,85.0,69.0,6.8,108.0
3612,Guitar Hero 5,85.0,69.0,6.8,108.0
3613,Guitar Hero 5,85.0,69.0,6.8,108.0
3614,Alien: Isolation,79.0,50.0,8.1,795.0
3615,Alien: Isolation,79.0,50.0,8.1,795.0
3616,Alien: Isolation,79.0,50.0,8.1,795.0
3617,Alien: Isolation,79.0,50.0,8.1,795.0
3619,Fantasy Life,73.0,51.0,8.6,209.0
3622,The Legend of Zelda: Tri Force Heroes,73.0,73.0,7.6,179.0
3624,Supercar Street Challenge,57.0,15.0,7.6,9.0
3625,Supercar Street Challenge,57.0,15.0,7.6,9.0
3627,Rabbids Go Home,78.0,50.0,8.3,32.0
3628,Rabbids Go Home,78.0,50.0,8.3,32.0
3629,ModNation Racers,82.0,85.0,8.4,201.0
3630,ModNation Racers,82.0,85.0,8.4,201.0
3631,SOCOM: U.S. Navy SEALs Fireteam Bravo,82.0,44.0,8.6,63.0
3632,Rocksmith,80.0,27.0,8.3,52.0
3633,Rocksmith,80.0,27.0,8.3,52.0
3636,Rocksmith,77.0,30.0,8.2,62.0
3637,Rocksmith,77.0,30.0,8.2,62.0
3638,Guitar Hero 5,71.0,4.0,2.6,10.0
3639,Guitar Hero 5,71.0,4.0,2.6,10.0
3640,Guitar Hero 5,71.0,4.0,2.6,10.0
3641,Worldwide Soccer Manager 2008,86.0,15.0,8,19.0
3642,Yakuza 3,79.0,77.0,8.1,165.0
3644,Spider-Man 2,83.0,60.0,8.3,40.0
3645,Spider-Man 2,83.0,60.0,8.3,40.0
3646,Spider-Man 2,83.0,60.0,8.3,40.0
3647,Spider-Man 2,83.0,60.0,8.3,40.0
3648,Spider-Man 2,83.0,60.0,8.3,40.0
3649,Spider-Man 2,83.0,60.0,8.3,40.0
3650,Crackdown 2,70.0,91.0,6,202.0
3651,The Beatles: Rock Band,88.0,60.0,8.7,59.0
3652,The Beatles: Rock Band,88.0,60.0,8.7,59.0
3653,The Beatles: Rock Band,88.0,60.0,8.7,59.0
3654,Dragon Age II,79.0,75.0,4.5,2380.0
3655,Dragon Age II,79.0,75.0,4.5,2380.0
3656,Dragon Age II,79.0,75.0,4.5,2380.0
3657,Counter-Strike,74.0,38.0,7.6,51.0
3658,Counter-Strike,74.0,38.0,7.6,51.0
3661,Fight Night Champion,84.0,52.0,7.3,95.0
3662,Fight Night Champion,84.0,52.0,7.3,95.0
3667,Tom Clancy's Splinter Cell: Chaos Theory,94.0,70.0,9,160.0
3668,Tom Clancy's Splinter Cell: Chaos Theory,94.0,70.0,9,160.0
3673,Pikmin 3,87.0,79.0,8.7,664.0
3674,WWE 2K14,75.0,43.0,7.7,100.0
3675,WWE 2K14,75.0,43.0,7.7,100.0
3680,Castlevania: Lords of Shadow,85.0,62.0,8,468.0
3681,Castlevania: Lords of Shadow,85.0,62.0,8,468.0
3683,Plants vs. Zombies,81.0,23.0,7.4,29.0
3684,Plants vs. Zombies,81.0,23.0,7.4,29.0
3685,Plants vs. Zombies,81.0,23.0,7.4,29.0
3686,Plants vs. Zombies,81.0,23.0,7.4,29.0
3687,Plants vs. Zombies,81.0,23.0,7.4,29.0
3701,Tales of Symphonia,86.0,60.0,8.5,176.0
3702,LEGO City Undercover,80.0,66.0,8.2,283.0
3703,LEGO City Undercover,80.0,66.0,8.2,283.0
3704,LEGO City Undercover,80.0,66.0,8.2,283.0
3705,LEGO City Undercover,80.0,66.0,8.2,283.0
3706,Need for Speed: ProStreet,61.0,16.0,6.9,14.0
3707,GRID,87.0,39.0,8.1,109.0
3708,GRID,87.0,39.0,8.1,109.0
3709,GRID,87.0,39.0,8.1,109.0
3710,GRID,87.0,39.0,8.1,109.0
3711,GRID,87.0,39.0,8.1,109.0
3712,GRID,87.0,39.0,8.1,109.0
3713,Medal of Honor: Airborne,73.0,54.0,6.7,77.0
3714,Medal of Honor: Airborne,73.0,54.0,6.7,77.0
3715,Medal of Honor: Airborne,73.0,54.0,6.7,77.0
3716,Star Ocean: The Second Story,80.0,13.0,8.5,44.0
3718,NCAA Football 14,77.0,18.0,5.8,74.0
3719,NCAA Football 14,77.0,18.0,5.8,74.0
3720,Yakuza 2,77.0,34.0,8.1,52.0
3721,Guitar Hero 5,86.0,54.0,5.7,87.0
3722,Guitar Hero 5,86.0,54.0,5.7,87.0
3723,Guitar Hero 5,86.0,54.0,5.7,87.0
3724,Dragon Ball Z: The Legacy of Goku II,75.0,21.0,8.9,39.0
3726,NFL 2K1,97.0,22.0,6,47.0
3728,Untold Legends: Brotherhood of the Blade,68.0,51.0,7.6,58.0
3729,Project CARS,83.0,37.0,6.6,363.0
3730,Project CARS,83.0,37.0,6.6,363.0
3731,Project CARS,83.0,37.0,6.6,363.0
3732,Madden NFL 2004,92.0,27.0,8.3,48.0
3733,Madden NFL 2004,92.0,27.0,8.3,48.0
3734,Madden NFL 2004,92.0,27.0,8.3,48.0
3735,Madden NFL 2004,92.0,27.0,8.3,48.0
3736,Madden NFL 2004,92.0,27.0,8.3,48.0
3737,Sonic and the Black Knight,54.0,51.0,6.9,198.0
3738,The Godfather,75.0,56.0,8.3,99.0
3739,The Godfather,75.0,56.0,8.3,99.0
3740,The Godfather,75.0,56.0,8.3,99.0
3741,The Godfather,75.0,56.0,8.3,99.0
3742,Sonic Free Riders,47.0,52.0,2.1,98.0
3743,Star Wars: Bounty Hunter,65.0,32.0,8.3,33.0
3745,WWE SmackDown vs. Raw 2011,74.0,42.0,6.9,41.0
3746,WWE SmackDown vs. Raw 2011,74.0,42.0,6.9,41.0
3747,WWE SmackDown vs. Raw 2011,74.0,42.0,6.9,41.0
3754,NCAA Football 13,76.0,20.0,5.5,65.0
3755,NCAA Football 13,76.0,20.0,5.5,65.0
3756,Skate 2,84.0,70.0,8,72.0
3757,Skate 2,84.0,70.0,8,72.0
3759,NASCAR Thunder 2004,88.0,15.0,8.9,77.0
3760,NASCAR Thunder 2004,88.0,15.0,8.9,77.0
3761,NASCAR Thunder 2004,88.0,15.0,8.9,77.0
3764,Namco Museum Battle Collection,73.0,28.0,7.2,9.0
3766,Empire: Total War,90.0,62.0,6.9,2981.0
3767,Virtua Fighter 5,85.0,47.0,7.4,67.0
3768,Dante's Inferno,75.0,69.0,7.5,265.0
3769,Dante's Inferno,75.0,69.0,7.5,265.0
3770,Dante's Inferno,75.0,69.0,7.5,265.0
3773,Tom Clancy's Ghost Recon 2,58.0,21.0,6,19.0
3774,Tom Clancy's Ghost Recon 2,58.0,21.0,6,19.0
3775,Tom Clancy's Ghost Recon 2,58.0,21.0,6,19.0
3777,Forza Horizon 3,91.0,90.0,7.4,594.0
3778,Forza Horizon 3,91.0,90.0,7.4,594.0
3781,Star Wars: The Force Unleashed,70.0,10.0,8.1,49.0
3782,Star Wars: The Force Unleashed,70.0,10.0,8.1,49.0
3783,Star Wars: The Force Unleashed,70.0,10.0,8.1,49.0
3784,Star Wars: The Force Unleashed,70.0,10.0,8.1,49.0
3785,Star Wars: The Force Unleashed,70.0,10.0,8.1,49.0
3786,Star Wars: The Force Unleashed,70.0,10.0,8.1,49.0
3787,Dragon Ball Z: Taiketsu,40.0,23.0,6.1,22.0
