,name,critic_score,critic_count,user_score,user_count
3241,The Urbz: Sims in the City,72.0,6.0,9.2,25.0
3243,Guitar Hero: Metallica,86.0,44.0,8,48.0
3245,Strike Force Bowling,48.0,14.0,6.8,4.0
3247,Red Steel 2,80.0,73.0,8.6,178.0
3249,XGRA: Extreme G-Racing Association,68.0,23.0,8.6,8.0
3250,Mafia III,67.0,20.0,4.6,274.0
3256,Prince of Persia: The Forgotten Sands,74.0,69.0,7.8,112.0
3257,Warriors Orochi 3,70.0,17.0,7.9,35.0
3259,DJ Hero 2,88.0,20.0,7.5,17.0
3264,Tiger Woods PGA Tour 12: The Masters,80.0,50.0,6.1,25.0
3266,Wall-E,50.0,32.0,6.3,6.0
3269,Harry Potter and the Half-Blood Prince,48.0,9.0,4.3,7.0
3270,NieR,68.0,58.0,8.4,263.0
3271,2014 FIFA World Cup Brazil,73.0,33.0,4.3,87.0
3273,NBA 2K9,82.0,30.0,7,37.0
3276,NFL Fever 2003,72.0,25.0,8.6,12.0
3277,Samurai Warriors 2,58.0,26.0,8.8,13.0
3278,Wet,70.0,61.0,6.4,55.0
3279,Cooking Mama 4: Kitchen Magic!,56.0,6.0,6,7.0
3280,Scribblenauts: Unlimited,73.0,13.0,7.4,21.0
3283,Fire Emblem: Shadow Dragon,81.0,42.0,7,106.0
3284,Plants vs. Zombies: Garden Warfare,75.0,23.0,7.6,259.0
3285,Metroid Prime: Trilogy,91.0,48.0,9.3,316.0
3286,Robotech: Battlecry,72.0,20.0,8.5,8.0
3288,Disney Universe,70.0,29.0,6.9,13.0
3290,Jak and Daxter: The Lost Frontier,71.0,47.0,6.3,28.0
3291,Texas Hold 'Em Poker,49.0,7.0,6.8,6.0
3292,Time Crisis 3,81.0,29.0,8.1,12.0
3294,Vanquish,84.0,61.0,8.1,304.0
3296,Tearaway,87.0,82.0,8.9,391.0
3298,Half-Life 2,90.0,35.0,8.6,115.0
3300,Tony Hawk: RIDE,46.0,43.0,3,67.0
3301,Borderlands: The Pre-Sequel,77.0,24.0,6.3,130.0
3302,Major League Baseball 2K8,70.0,28.0,5.9,34.0
3303,Sacred 2: Fallen Angel,70.0,45.0,7.1,51.0
3304,pro evolution soccer 2011,79.0,43.0,5.9,33.0
3305,Major League Baseball 2K9,64.0,29.0,5.3,26.0
3306,Final Fantasy IV Advance,85.0,30.0,7.3,70.0
3307,Dragon Ball Z: Ultimate Tenkaichi,58.0,26.0,5.4,77.0
3311,Harry Potter and the Goblet of Fire,71.0,9.0,6,8.0
3313,Dragon Ball Z: Buu's Fury,62.0,19.0,8.9,39.0
3315,Spider-Man: Mysterio's Menace,84.0,8.0,8.7,11.0
3318,MySims Racing,67.0,11.0,7.3,4.0
3319,Naruto: Ultimate Ninja,75.0,34.0,7.7,35.0
3320,Pac-Man Party,59.0,14.0,5.9,8.0
3322,Tony Hawk's Underground,86.0,9.0,7.7,9.0
3326,Shadow The Hedgehog,45.0,28.0,6,137.0
3327,Wave Race: Blue Storm,80.0,21.0,8.3,29.0
3328,Aliens: Colonial Marines,43.0,25.0,3.6,295.0
3329,Backyard Wrestling: Don't Try This at Home,51.0,24.0,7.8,29.0
3330,Yakuza: Dead Souls,64.0,55.0,7.4,69.0
3331,Fight Night Round 2,88.0,48.0,8.8,27.0
3333,Dead Island: Riptide,62.0,25.0,5.9,140.0
3335,Kinect Sports Rivals,60.0,53.0,5.1,144.0
3336,NBA 2K8,72.0,7.0,6,9.0
3337,Dynasty Warriors 8,68.0,26.0,8.5,75.0
3339,Disney Infinity,71.0,10.0,7.6,58.0
3340,Secret Agent Clank,61.0,9.0,6.7,14.0
3341,Call of Juarez: Bound in Blood,77.0,77.0,7.6,94.0
3342,Fighters Uncaged,32.0,38.0,4.6,23.0
3343,Rayman Arena,63.0,10.0,8.6,8.0
3344,Jaws Unleashed,52.0,29.0,7.5,39.0
3346,Half-Life,87.0,24.0,8.6,94.0
3350,Split/Second,82.0,78.0,8.1,101.0
3351,The Golden Compass,43.0,7.0,4.9,8.0
3356,Muramasa: The Demon Blade,81.0,58.0,8.7,101.0
3361,Okami,90.0,44.0,8.9,236.0
3363,LEGO The Hobbit,72.0,47.0,6.6,88.0
3365,WWE 2K17,69.0,50.0,6.9,88.0
3366,Just Dance 2014,72.0,13.0,7.6,45.0
3370,NHL 15,60.0,28.0,3.6,306.0
3371,Total War: Shogun 2,90.0,62.0,8.3,1180.0
3376,SimCity DS,69.0,27.0,6.3,18.0
3378,Hot Wheels: Stunt Track Challenge,62.0,8.0,8.1,8.0
3383,Monopoly,56.0,9.0,5.8,17.0
3384,Tony Hawk: RIDE,44.0,29.0,2.1,31.0
3387,Medal of Honor: Frontline,80.0,16.0,7.9,16.0
3388,Dead Space,86.0,28.0,8,1093.0
3392,NHL 11,88.0,38.0,7.1,54.0
3393,Yakuza 5,83.0,34.0,8.5,180.0
3395,2002 FIFA World Cup,73.0,19.0,5.6,18.0
3396,MVP Baseball 2004,90.0,31.0,8.5,19.0
3397,Crash Bandicoot: The Wrath of Cortex,62.0,11.0,7.3,22.0
3401,WWE 2K16,72.0,18.0,5.7,75.0
3404,Assassin's Creed: Brotherhood,88.0,24.0,8.2,1102.0
3406,Dead or Alive Xtreme Beach Volleyball,73.0,42.0,7.8,47.0
3408,Silent Hill: Shattered Memories,77.0,8.0,6.8,82.0
3410,Blur,82.0,78.0,8.3,169.0
3414,Asphalt: Urban GT,60.0,38.0,7.5,13.0
3415,Mega Man Anniversary Collection,81.0,26.0,9,20.0
3416,Metal Gear Solid V: Ground Zeroes,66.0,5.0,5.9,242.0
3417,Harvest Moon: Friends of Mineral Town,81.0,25.0,9.6,116.0
3420,Naruto: The Broken Bond,80.0,34.0,7.8,46.0
3422,WarioWare D.I.Y.,82.0,53.0,8.7,39.0
3423,Iron Man,44.0,14.0,7,8.0
3424,The Fight: Lights Out,48.0,39.0,7.5,77.0
3425,Mega Man X7,58.0,30.0,5.1,38.0
3426,Deus Ex: Human Revolution,90.0,52.0,8.5,3069.0
3428,Final Fantasy Anniversary Edition,67.0,34.0,7.7,47.0
3430,SoulCalibur V,77.0,56.0,6.2,124.0
3434,Romancing SaGa,58.0,23.0,8,35.0
3435,Lost: Via Domus,55.0,50.0,6.4,58.0
3436,Top Spin 3,68.0,18.0,5.7,29.0
3437,Game Party in Motion,33.0,6.0,3.7,9.0
3438,The Lord of the Rings: The Third Age,73.0,35.0,8.2,60.0
3439,Call of Duty: Black Ops,74.0,13.0,6,54.0
3441,NCAA Football 09,81.0,20.0,7.3,25.0
3443,MLB 11: The Show,90.0,30.0,7.8,87.0
3446,Kinect Rush: A Disney Pixar Adventure,68.0,31.0,5.1,15.0
3448,Skylanders SWAP Force,89.0,7.0,6,96.0
3449,Terminator 3: Rise of the Machines,38.0,21.0,6.3,23.0
3450,Guitar Hero: Smash Hits,74.0,17.0,7.7,6.0
3451,Tom Clancy's HAWX,73.0,64.0,7.3,51.0
3452,Alice: Madness Returns,70.0,51.0,7.9,181.0
3453,Shin Megami Tensei IV,83.0,48.0,8.3,251.0
3454,NBA 2K7,84.0,46.0,7.8,67.0
3458,NHL 12,86.0,33.0,7.5,52.0
3460,Unreal Tournament,77.0,23.0,6.8,13.0
3461,Digimon World 2,42.0,5.0,7.6,47.0
3463,Prince of Persia: The Two Thrones,85.0,46.0,8.4,28.0
3468,JoJo's Bizarre Adventure: All Star Battle,71.0,53.0,8.3,55.0
3469,Contra: Shattered Soldier,78.0,33.0,6.6,25.0
3472,Final Fantasy: The 4 Heroes of Light,71.0,49.0,7.1,38.0
3473,Rayman Legends,91.0,23.0,8.7,310.0
3475,FIFA Soccer,79.0,45.0,7.2,79.0
3476,Tenchu 2: Birth of the Stealth Assassins,77.0,14.0,8.7,32.0
3477,Tony Hawk's Pro Skater 4,91.0,19.0,8.6,21.0
3479,Naruto: Uzumaki Chronicles 2,52.0,22.0,6.9,17.0
3480,NHL 06,78.0,27.0,8.5,29.0
3481,Parasite Eve II,79.0,14.0,9,77.0
3483,Skate it,70.0,37.0,8.4,25.0
3488,Phineas and Ferb: Across the 2nd Dimension,76.0,4.0,8.3,6.0
3490,Far Cry Instincts,85.0,56.0,5.7,73.0
3492,Tony Hawk's Pro Skater 4,85.0,13.0,8.8,4.0
3493,ATV Offroad Fury: Blazin' Trails,63.0,32.0,7.8,16.0
3494,Tales of the Abyss,78.0,22.0,8.4,109.0
3495,Payday 2,75.0,18.0,6.3,203.0
3497,Blacksite: Area 51,62.0,48.0,6.1,65.0
3498,Spyro Orange: The Cortex Conspiracy,60.0,25.0,7,12.0
3499,XCOM: Enemy Unknown,89.0,20.0,8.2,296.0
3503,Skylanders: Spyro's Adventure,82.0,8.0,4.9,62.0
3505,The Sims 3: World Adventures,81.0,31.0,8,72.0
3506,Madden NFL 06,86.0,21.0,8.5,11.0
3508,Titanfall 2,87.0,31.0,8,261.0
3509,BlazBlue: Calamity Trigger,87.0,50.0,8.4,112.0
3511,Iron Man,45.0,43.0,5.9,52.0
3512,Naruto: Ultimate Ninja 2,73.0,27.0,7.9,27.0
3515,NHL 10,88.0,35.0,7.9,40.0
3517,Rock Band 3,91.0,34.0,8,95.0
3518,Blood Wake,71.0,30.0,7.5,13.0
3519,Dynasty Warriors 5: Xtreme Legends,57.0,22.0,9.1,26.0
3522,WWE 2K15,56.0,25.0,5.7,63.0
3524,FIFA World Cup Germany 2006,77.0,28.0,8.1,33.0
3525,Wreckless: ThE YaKuza MisSiOns,74.0,36.0,5.2,13.0
3527,Defiance,60.0,27.0,7.2,249.0
3528,Disgaea 4: A Promise Unforgotten,80.0,39.0,7.8,126.0
3530,SpongeBob SquarePants: Battle for Bikini Bottom,70.0,8.0,8.9,17.0
3531,Doom 3 BFG Edition,67.0,16.0,6.4,107.0
3533,Spider-Man 3,63.0,61.0,7,53.0
3534,Pro Evolution Soccer 2012,74.0,4.0,6.3,8.0
3535,The Conduit,69.0,79.0,8.2,258.0
3537,Just Dance 2016,73.0,7.0,6.9,11.0
3538,Disney Universe,66.0,31.0,5.3,13.0
3539,RalliSport Challenge,87.0,32.0,8.3,19.0
3540,Resident Evil Outbreak File #2,58.0,35.0,7.7,70.0
3541,Top Spin 3,75.0,36.0,7.5,20.0
3543,XIII,73.0,37.0,8.6,35.0
3544,Tomb Raider: Anniversary,78.0,32.0,8.2,28.0
3546,Rune Factory 4,78.0,33.0,8.1,122.0
3547,3D Dot Game Heroes,77.0,66.0,8,96.0
3548,Up,62.0,6.0,8,4.0
3549,Breath of Fire IV,83.0,10.0,8.9,45.0
3551,True Crime: Streets of LA,77.0,29.0,7.3,29.0
3552,Odin Sphere,83.0,49.0,8.6,59.0
3557,Titanfall,86.0,29.0,6.2,1727.0
3558,Arena Football,66.0,18.0,8.6,14.0
3559,The Lord of the Rings: The Return of the King,77.0,13.0,8.2,11.0
3560,NHL Hitz 20-02,78.0,18.0,7.6,8.0
3561,The Legend of Spyro: Dawn of the Dragon,64.0,11.0,6.5,19.0
3562,Classic NES Series: Dr. Mario,66.0,10.0,7.5,6.0
3563,The Sims: Bustin' Out,81.0,26.0,8.9,12.0
3564,NCAA March Madness 07,63.0,9.0,8.6,7.0
3565,"Monsters, Inc. Scream Team",65.0,10.0,6.9,8.0
3566,"Warhammer 40,000: Space Marine",76.0,57.0,7.8,232.0
3568,Top Spin 3,78.0,47.0,7.6,36.0
3570,Cabela's Big Game Hunter 2005 Adventures,55.0,4.0,8.4,16.0
3571,LEGO Rock Band,71.0,50.0,7.2,31.0
3575,Battlefield 2: Modern Combat,80.0,49.0,8.2,29.0
3576,Tom Clancy's HAWX,74.0,35.0,8.1,39.0
3577,All-Star Baseball 2002,77.0,16.0,7.6,8.0
3581,Need for Speed: Most Wanted,80.0,18.0,9.1,22.0
3583,Bolt,50.0,4.0,5.8,5.0
3584,WWE Raw 2,68.0,26.0,7.3,25.0
3587,Manhunt 2,67.0,22.0,7.8,53.0
3588,Fullmetal Alchemist and the Broken Angel,56.0,35.0,8.1,38.0
3589,Tony Hawk's Project 8,68.0,11.0,7.6,14.0
3591,Batman Begins,64.0,41.0,7.3,70.0
3594,Tony Hawk's Proving Ground,72.0,59.0,5.4,44.0
3595,Dr. Seuss' The Cat in the Hat,56.0,6.0,6.5,8.0
3596,Barbie Groovy Games,47.0,5.0,7,4.0
3597,Wolfenstein,72.0,66.0,7.5,128.0
3599,Blinx: The Time Sweeper,71.0,36.0,8,41.0
3600,ESPN NFL Football,91.0,20.0,8.5,25.0
3602,Major League Baseball 2K5,81.0,25.0,8.2,17.0
3603,Tetris Party Deluxe,72.0,19.0,5.8,4.0
3605,Gravity Rush,83.0,73.0,8.5,625.0
3606,Quantum Break,77.0,106.0,6.8,1659.0
3607,Archer Maclean's Mercury,75.0,39.0,6.6,21.0
3608,TMNT,58.0,31.0,6.3,32.0
3610,Soldier of Fortune: Gold Edition,59.0,14.0,6.8,17.0
3612,Final Fantasy IV: The Complete Collection,77.0,41.0,7.5,80.0
3613,Frontlines: Fuel of War,75.0,55.0,7.8,77.0
3614,MX 2002 Featuring Ricky Carmichael,76.0,17.0,8.3,9.0
3615,NCAA Football 07,88.0,20.0,6.9,10.0
3616,Lunar: Silver Star Story Complete,78.0,15.0,9.1,35.0
3617,Harvest Moon: The Tale of Two Towns,68.0,6.0,7.5,13.0
3618,No More Heroes,83.0,64.0,8.4,259.0
3620,God of War: Origins Collection,84.0,58.0,8.4,208.0
3621,Dora The Explorer: Dora Saves the Snow Princess,47.0,4.0,7,5.0
3622,Soul Reaver 2,80.0,22.0,8.5,35.0
3623,Metal Gear Solid 3: Subsistence,94.0,53.0,9.3,439.0
3625,Enslaved: Odyssey to the West,80.0,53.0,7.4,312.0
3627,WWF Raw,68.0,33.0,6.6,15.0
3630,Guitar Hero Live,81.0,21.0,5.1,69.0
3636,Extermination,67.0,19.0,7.8,19.0
3637,Batman: Vengeance,68.0,19.0,6.7,12.0
3641,Hot Shots Golf: World Invitational,76.0,55.0,8.1,77.0
3642,Tony Hawk's Pro Skater 3,93.0,22.0,8.4,17.0
3643,Mega Man Zero,82.0,17.0,8.9,31.0
3645,Resident Evil: Revelations 2,75.0,30.0,7.7,284.0
3648,NBA 2K8,81.0,18.0,6.8,19.0
3649,Rayman Origins,92.0,13.0,8.3,127.0
3652,Assassin's Creed: Unity,70.0,10.0,3,1463.0
3653,MX vs. ATV: Alive,63.0,43.0,7.2,24.0
3655,Shrek 2,72.0,31.0,8.4,5.0
3656,Purr Pals,67.0,4.0,6.8,6.0
3657,Assassin's Creed II,86.0,22.0,6.9,1611.0
3662,Tak and the Power of Juju,79.0,28.0,9.2,19.0
3664,Lips: Number One Hits,70.0,22.0,7.6,7.0
3667,Turok: Evolution,68.0,25.0,6.7,9.0
3669,Jak X: Combat Racing,76.0,46.0,7.7,63.0
3671,American Idol,41.0,14.0,4.8,12.0
3674,Red Dead Revolver,74.0,61.0,8.5,26.0
3675,CrossworDS,67.0,19.0,6.8,6.0
3676,Viva Pinata: Pocket Paradise,82.0,34.0,7.1,15.0
3679,Sly Cooper: Thieves in Time,75.0,69.0,8.3,343.0
3680,Iron Man,47.0,8.0,5.6,15.0
3682,Spec Ops: The Line,77.0,27.0,8,350.0
3683,The SpongeBob SquarePants Movie,74.0,14.0,8.5,8.0
3684,NHL 14,80.0,22.0,6,79.0
3685,F1 2013,77.0,22.0,6.3,40.0
3688,Legends of WrestleMania,70.0,43.0,6.5,19.0
3690,Tiger Woods PGA Tour 08,80.0,45.0,7.8,26.0
3692,Dance Dance Revolution Ultramix,82.0,24.0,8.8,10.0
3693,Crash Tag Team Racing,66.0,21.0,7,49.0
3694,Front Mission 4,75.0,39.0,8.6,22.0
3696,Rayman Origins,88.0,54.0,8.4,298.0
3698,F.E.A.R.,72.0,31.0,7.4,64.0
3699,Enslaved: Odyssey to the West,82.0,72.0,7.8,295.0
3701,Dragon Ball Z: Shin Budokai,70.0,21.0,8.1,19.0
3702,Tiger Woods PGA Tour 13,75.0,14.0,5.7,9.0
3703,Dynasty Warriors: Gundam 3,58.0,18.0,7.5,20.0
3711,Tiger Woods PGA Tour 11,84.0,29.0,8.3,23.0
3712,NBA Live 10,81.0,32.0,7.5,25.0
3713,Metro 2033,77.0,83.0,7.9,351.0
3715,Fire Emblem: Path of Radiance,85.0,42.0,8.9,141.0
3717,Hotel Dusk: Room 215,78.0,57.0,8.6,102.0
3718,Final Fantasy Explorers,69.0,57.0,7,87.0
3721,SSX Tricky,87.0,20.0,8.6,18.0
3722,Greg Hastings' Tournament Paintball,74.0,11.0,9.2,42.0
3724,ESPN NBA Basketball,89.0,18.0,8.4,38.0
3725,Dragon Ball Z: Ultimate Tenkaichi,55.0,24.0,5.8,52.0
3726,Sacred 2: Fallen Angel,71.0,56.0,7.3,64.0
3727,Two Worlds II,67.0,50.0,6.6,140.0
3728,Over the Hedge,58.0,29.0,8.6,10.0
3729,Mat Hoffman's Pro BMX,80.0,15.0,8.6,16.0
3733,NHL 14,81.0,30.0,5.9,92.0
3736,The Hobbit,59.0,17.0,8.6,14.0
3737,War of the Monsters,80.0,41.0,8.9,68.0
3738,Harry Potter and the Deathly Hallows - Part 1,41.0,8.0,5,11.0
3740,The Incredible Hulk: Ultimate Destruction,83.0,41.0,8.7,38.0
3741,Time Crisis: Razing Storm,58.0,49.0,5.9,15.0
3742,Summer Sports: Paradise Island,46.0,7.0,4.6,7.0
3744,Time Crisis II,81.0,21.0,7.9,20.0
3747,NCAA March Madness 06,78.0,19.0,9.1,13.0
3748,LEGO Dimensions,62.0,5.0,6.5,29.0
3749,Valkyria Chronicles II,83.0,54.0,8.1,67.0
3752,Tatsunoko vs. Capcom: Ultimate All-Stars,85.0,62.0,8.8,85.0
3753,Rune Factory: A Fantasy Harvest Moon,78.0,26.0,8.1,52.0
3754,Legacy of Kain: Defiance,75.0,34.0,9.3,49.0
3756,NCAA March Madness 2005,78.0,19.0,8.3,13.0
3757,007 Racing,51.0,16.0,4.6,14.0
3758,Tactics Ogre: Let Us Cling Together,87.0,49.0,8.8,102.0
3759,Conflict: Vietnam,58.0,24.0,8.1,21.0
3760,Dragon's Crown,82.0,62.0,8.3,288.0
3762,MLB SlugFest 20-04,78.0,23.0,8.3,8.0
3765,Blitz: The League,78.0,30.0,7.7,14.0
3766,Manhunt 2,62.0,38.0,7.1,46.0
3767,Just Dance 2015,70.0,17.0,7.5,20.0
3769,The LEGO Movie Videogame,69.0,18.0,6.9,49.0
3771,Overwatch,91.0,62.0,6.8,4052.0
3775,Peter Jackson's King Kong: The Official Game of the Movie,82.0,43.0,8.5,11.0
3776,Burnout Revenge,89.0,65.0,8.4,66.0
3777,Medal of Honor: European Assault,72.0,42.0,7,15.0
3778,Ty the Tasmanian Tiger 2: Bush Rescue,71.0,24.0,8.2,22.0
3779,The Lord of the Rings: The Fellowship of the Ring,59.0,23.0,6.6,10.0
3780,NBA 06,63.0,26.0,6.3,27.0
3782,Excite Truck,72.0,57.0,8.4,83.0
3785,Magician's Quest: Mysterious Times,69.0,13.0,7.6,9.0
3787,X-Men Legends,81.0,36.0,8.5,11.0
3791,StarCraft II: Legacy of the Void,88.0,62.0,8.3,833.0
3793,ModNation Racers,73.0,22.0,7.7,22.0
3795,WWE SmackDown vs. Raw 2010,75.0,7.0,8.3,4.0
3797,Oni,69.0,24.0,7.8,22.0
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,61.0,12.0,6.4,9.0
3799,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,47.0,5.0,5.4,10.0
3800,Terminator Salvation,43.0,41.0,3.9,70.0
3802,The Lord of the Rings: The Two Towers,82.0,13.0,8.7,23.0
3803,Batman: Arkham City,91.0,27.0,8.6,1847.0
3804,Juiced,68.0,36.0,7.7,24.0
3805,The Warriors,84.0,52.0,8.5,72.0
3807,Star Fox Command,76.0,56.0,7.3,56.0
3812,Bulletstorm,83.0,57.0,7.7,288.0
3813,Return to Castle Wolfenstein: Operation Resurrection,66.0,21.0,8,23.0
3814,Mario Tennis: Power Tour,81.0,21.0,8,25.0
3815,Seaman,82.0,24.0,8.4,16.0
3818,Michael Jackson: The Experience,66.0,11.0,8.4,16.0
3820,Stuntman: Ignition,76.0,18.0,6.2,12.0
3822,F.E.A.R. 2: Project Origin,77.0,68.0,8,114.0
3823,Mystery Dungeon: Shiren the Wanderer,69.0,27.0,8.2,21.0
3824,GT Pro Series,41.0,15.0,4,21.0
3825,Tiger Woods PGA Tour 11,79.0,51.0,7.8,19.0
3826,The Golden Compass,46.0,10.0,5.2,6.0
3827,Final Fantasy Chronicles,89.0,15.0,9.1,37.0
3828,F1 2009,68.0,23.0,7.2,14.0
3829,Syphon Filter 3,73.0,19.0,8.5,36.0
3830,Metal Gear Solid 2: Substance,87.0,17.0,9,126.0
3831,Tales of Symphonia: Dawn of the New World,68.0,46.0,7.1,93.0
3832,NBA Live 08,73.0,37.0,5.3,19.0
3834,We Love Katamari,86.0,61.0,8.9,51.0
3835,Sesame Street: Once Upon A Monster,79.0,26.0,6.9,22.0
3836,NCAA Football 2003,90.0,14.0,8.2,15.0
3837,We Cheer,56.0,12.0,7.3,13.0
3838,Madden NFL 07,76.0,25.0,4.2,22.0
3840,LEGO Jurassic World,71.0,5.0,8.1,14.0
3842,NBA Live 09,75.0,32.0,7.8,15.0
3845,Rory McIlroy PGA Tour,61.0,33.0,3.7,78.0
3846,SingStar Dance,65.0,21.0,3.9,8.0
3848,Lords of the Fallen,68.0,45.0,6.6,425.0
3851,Tomb Raider: Legend,82.0,43.0,7.1,96.0
3852,Freedom Fighters,81.0,26.0,8.4,57.0
3853,Silent Hill: Origins,78.0,40.0,7.8,107.0
3854,Gun,79.0,55.0,7.8,29.0
3856,Fight Night Round 3,74.0,22.0,8.1,22.0
3857,The Punisher,68.0,44.0,8.2,56.0
3858,Kirby and the Rainbow Curse,73.0,72.0,8,227.0
3861,SSX On Tour,80.0,41.0,7.9,26.0
3863,Disgaea 3: Absence of Justice,78.0,51.0,7.5,150.0
3864,Tony Hawk's Pro Skater 3,90.0,20.0,8,6.0
3865,Way of the Samurai 3,58.0,18.0,7.9,22.0
3866,The Sims 2: Open for Business,78.0,29.0,8.6,35.0
3867,Rune Factory 2: A Fantasy Harvest Moon,77.0,14.0,7.9,30.0
3868,Harry Potter and the Prisoner of Azkaban,69.0,11.0,8.1,12.0
3873,SimAnimals,70.0,10.0,7.5,4.0
3874,NBA Live 2002,81.0,6.0,8.8,9.0
3877,Way of the Samurai,74.0,22.0,8.2,19.0
3878,The 3rd Birthday,71.0,56.0,6.1,113.0
3880,Kung Fu Panda,76.0,23.0,7.3,18.0
3882,Epic Mickey 2: The Power of Two,59.0,35.0,5.5,22.0
3884,Pac-Man Fever,47.0,14.0,6.3,7.0
3885,Spectrobes: Beyond the Portals,70.0,26.0,7.7,14.0
3887,HSX HyperSonic.Xtreme,53.0,17.0,8.4,8.0
3888,Lair,53.0,55.0,6.4,229.0
3889,Madden NFL 2004,94.0,19.0,7.7,17.0
3891,Summoner,74.0,16.0,7.8,12.0
3892,Soul Sacrifice,77.0,71.0,8.2,298.0
3894,DC Universe Online,67.0,46.0,7.4,139.0
3896,NBA Live 07,64.0,9.0,7.5,4.0
3897,IL-2 Sturmovik: Birds of Prey,80.0,43.0,8.4,18.0
3899,The Walking Dead: Survival Instinct,34.0,14.0,3.6,196.0
3900,Major League Baseball 2K10,76.0,26.0,7.6,38.0
3901,Alice in Wonderland,69.0,18.0,7.4,13.0
3902,Ratatouille,55.0,8.0,4.8,4.0
3907,NBA Live 2004,85.0,19.0,8.2,11.0
3908,Iron Man,56.0,10.0,7,4.0
3909,Alien: Isolation,78.0,24.0,7.8,314.0
3911,Pro Evolution Soccer 2010,82.0,13.0,8.4,17.0
3912,Disney's Kim Possible: Revenge of Monkey Fist,62.0,4.0,8.8,8.0
3913,Naruto Shippuden: Clash of Ninja Revolution 3,74.0,23.0,8.1,21.0
3914,Ace Combat Zero: The Belkan War,75.0,45.0,8.4,55.0
3915,Dragon Age: Origins,91.0,67.0,8.6,3542.0
3916,Dynasty Warriors,62.0,26.0,7.3,24.0
3917,NHL 07,76.0,11.0,4.6,51.0
3918,SoulCalibur: Broken Destiny,80.0,52.0,6.2,45.0
3920,Dragon Ball: Raging Blast,56.0,29.0,7.5,33.0
3921,Naruto Shippuden: Ultimate Ninja Storm 3,70.0,16.0,7.7,67.0
3924,The BIGS,71.0,4.0,4.8,4.0
3927,Dragon Ball Z: Supersonic Warriors,73.0,26.0,7,21.0
3928,NBA Ballers,82.0,35.0,8.1,8.0
3929,Silent Hill 4: The Room,76.0,54.0,7.8,191.0
3931,Capcom Classics Collection,78.0,30.0,8.4,5.0
3934,Tiger Woods PGA Tour 13,77.0,47.0,5.6,39.0
3936,The Saboteur,73.0,69.0,8.2,141.0
3938,Sonic Riders,55.0,41.0,7.2,25.0
3939,Looney Tunes: Back in Action,51.0,9.0,7.5,6.0
3942,NHL 09,88.0,41.0,8.4,61.0
3943,Bully: Scholarship Edition,83.0,34.0,8.4,60.0
3944,WWE SmackDown vs. RAW 2007,81.0,50.0,7.8,46.0
3945,Midnight Club II,86.0,33.0,7.6,12.0
3948,Ratatouille,62.0,16.0,6.7,12.0
3949,Avatar: The Last Airbender,60.0,10.0,6.5,4.0
3951,The Mummy Returns,44.0,13.0,7,11.0
3954,Hitman: Blood Money,83.0,36.0,8.4,104.0
3957,Lost: Via Domus,54.0,30.0,6.9,28.0
3958,Crash: Mind Over Mutant,73.0,7.0,6.5,36.0
3959,Activision Anthology,75.0,13.0,7.7,6.0
3960,Picross DS,83.0,33.0,8.7,36.0
3961,Pro Evolution Soccer 2012,78.0,36.0,6.6,55.0
3962,Final Fantasy II Anniversary Edition,63.0,31.0,7.1,24.0
3963,Test Drive Unlimited,80.0,18.0,7.3,29.0
3965,Unit 13,71.0,60.0,7.5,169.0
3966,R.U.S.E.,76.0,37.0,7.3,50.0
3967,Theatrhythm: Final Fantasy,78.0,60.0,7.8,113.0
3969,Goldeneye 007: Reloaded,72.0,56.0,6,96.0
3972,Star Wars: Jedi Starfighter,81.0,22.0,8.3,8.0
3973,Tactics Ogre: The Knight of Lodis,88.0,20.0,9.1,26.0
3976,Sega Bass Fishing,59.0,29.0,6.3,9.0
3978,Dead or Alive Ultimate,83.0,64.0,8.7,25.0
3979,RPG Maker,66.0,11.0,8.2,9.0
3980,Major League Baseball 2K12,68.0,19.0,6.4,22.0
3982,Dance Dance Revolution Universe 2,65.0,10.0,7.4,5.0
3983,Burnout Revenge,89.0,61.0,8.1,140.0
3985,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,65.0,8.0,7.3,8.0
3988,Monster Hunter,68.0,37.0,8.9,46.0
3989,NBA Street Homecourt,80.0,42.0,8.2,30.0
3990,Tony Hawk's Underground 2,82.0,30.0,8.9,17.0
3991,SplashDown: Rides Gone Wild,80.0,25.0,8.7,16.0
3993,Shrek SuperSlam,67.0,21.0,9,26.0
3994,Rayman Advance,84.0,17.0,8.4,16.0
3999,Fantastic 4,64.0,42.0,7.8,19.0
4000,Men in Black II: Alien Escape,50.0,19.0,7.3,6.0
4005,Alice: Madness Returns,70.0,67.0,8.1,157.0
4006,Madden NFL 07,81.0,35.0,8,16.0
4007,Spider-Man 2,61.0,46.0,5,6.0
4008,Ridge Racer 3D,75.0,59.0,7.2,56.0
4009,Picross 3D,83.0,35.0,8.4,33.0
4010,Dynasty Warriors: Gundam 2,54.0,22.0,7,28.0
4013,Super Monkey Ball 3D,55.0,57.0,5.5,31.0
4015,SpongeBob SquarePants: Creature from the Krusty Krab,57.0,16.0,5.6,7.0
4017,F1 2012,84.0,42.0,6.9,56.0
4020,Tony Hawk's Project 8,81.0,65.0,7.6,38.0
